3.2008,508
3.9073,248
3.6667,327
1.9338,393
3.8960,3607
4.3206,602
3.0178,1856
3.5002,90591
2.9068,236
4.1537,1301
3.9758,165
2.6560,439
4.1664,751
3.9078,5518
3.3658,872
3.4498,767
2.5928,1341
3.1111,90
4.0250,2563
2.9018,4216
2.9947,52025
3.1330,361
2.9291,127
2.5106,141
3.7081,5403
3.3228,347
3.2984,305
3.9643,280
3.2302,4378
2.7794,136
2.9471,359
3.5628,4453
2.9093,1014
3.6441,5414
3.1774,265
3.5923,233
3.4410,3655
3.5426,376
3.2233,1460
3.2766,141
2.1563,96
2.5969,320
3.8924,6124
3.6698,315
3.4173,31372
2.9545,110
2.8032,630
3.0769,156
2.6528,193
3.3925,1363
3.3589,2806
2.8367,196
3.7247,494
3.4023,21257
3.5436,149
2.8722,180
3.3535,2226
1.8762,202
3.5014,700
2.6301,611
2.4309,181
3.0612,1715
4.3155,6581
3.2713,903
3.5450,13874
2.3690,84
3.4292,459
2.7877,1187
3.5260,365
3.8809,613
2.7672,1830
2.8750,152
3.1276,243
3.2632,24852
3.2013,457
2.8397,343
2.9435,177
2.7647,136
3.1940,134
4.3099,4218
3.6452,575
3.0000,1558
3.9399,566
3.3005,1381
3.4149,188
3.1290,186
3.2722,1150
3.4506,121769
3.5941,1111
3.0545,165
1.8269,104
2.4443,10487
2.9672,183
4.1715,694
3.0258,233
2.8003,1853
2.6064,94
3.3644,708
3.7866,553
3.8687,33354
2.5908,4242
2.9687,383
3.4719,3982
3.2454,273
2.9576,165
3.5417,45636
3.7564,156
2.9254,201
3.5020,7132
4.1669,6584
3.3754,1055
3.1313,7299
3.5449,312
3.3725,25581
3.2269,1666
2.8403,263
3.0672,476
2.1033,600
2.8208,212
3.6540,5266
3.7047,359
3.3648,14401
2.5385,117
3.3613,33723
3.3586,435
3.4669,1799
3.6667,567
3.7559,1012
3.4335,1008
2.3718,1396
3.3297,3012
3.5029,1738
3.9945,3088
2.6867,166
2.3687,179
3.0082,16890
2.6195,113
2.5413,1984
3.0957,533
3.4262,244
2.9483,116
3.8282,2380
3.7027,592
4.0644,2250
3.0602,133
3.6509,868
2.9366,363
2.7059,119
2.9048,1240
4.0489,4372
2.1127,204
2.8686,1210
3.3116,138
3.6477,1371
3.0682,132
3.8358,134
2.8969,194
3.1939,294
4.0219,319
3.5490,153
3.3783,690
2.6345,3893
3.3236,1740
2.4128,109
2.8617,94
3.1580,2588
1.4874,119
3.4182,165
3.7822,753
3.1613,124
3.2453,106
4.2870,7224
3.3898,508
3.5148,843
3.0384,11955
3.3279,244
2.9624,426
2.5057,87
3.3957,7643
2.9675,246
3.2227,46150
3.7500,252
2.6473,258
3.8959,10942
3.2692,182
2.9411,509
3.0670,388
2.1222,90
3.6138,1349
3.4042,8541
2.6875,96
3.6669,52388
3.4474,228
3.7761,1282
2.5751,193
2.4024,82
3.3570,437
3.9391,230
3.0464,302
2.7622,143
1.9412,85
2.7035,3922
4.5544,1883
2.8744,223
3.3194,955
2.7606,188
3.3434,297
3.0270,148
3.3842,1226
3.4949,99
3.1200,175
3.2369,5909
3.4463,11346
3.8124,3496
2.9677,402
2.8565,209
3.4508,193
3.8542,2976
3.5318,1307
2.2005,3861
3.6536,40201
3.4073,960
3.7640,678
3.8743,899
3.3053,20845
3.5764,314
3.5522,48877
2.8170,1388
3.4132,288
3.1978,278
3.7485,85050
3.3411,2565
3.4753,1294
2.9221,15769
3.1196,1388
3.5256,12950
3.3761,109
3.7259,456
2.9721,251
3.1279,219
3.4829,321
3.2153,144
2.8606,1714
3.0882,1009
4.1151,417
3.1297,3493
2.9028,2315
2.8326,1505
4.0976,16470
3.4700,1249
3.6323,446
2.5818,6677
3.1371,941
3.4879,5655
3.3802,2378
3.4345,1526
3.0544,349
2.8432,708
4.2727,44
3.0088,114
3.2749,542
2.6491,114
2.6237,4191
3.5577,1897
2.9630,81
3.4384,219
3.8461,55605
2.1393,122
3.4174,115
3.5515,301
4.3252,151292
2.7481,135
3.7682,1018
3.2014,144
2.9504,4679
3.0185,108
2.7409,494
3.4752,141
2.6038,106
3.4711,56213
3.3728,169
3.2219,703
2.7739,115
2.8769,195
3.6260,1679
3.0396,455
3.0630,127
3.2632,585
2.4727,165
3.1910,89
2.7607,117
3.4216,1729
3.2804,1651
2.6782,174
3.6352,63042
3.2916,8868
2.0941,85
3.8813,868
2.9700,433
3.7790,1000
3.0078,1545
3.0618,372
2.9487,39
3.2147,10226
3.7605,1265
3.3949,28076
3.8119,1776
3.3960,548
3.9320,294
3.7846,90387
3.1006,2365
3.1681,238
4.2210,525
3.5339,118
3.9310,869
3.3788,330
3.0463,3865
4.3360,12148
2.9783,2948
2.6894,12882
3.6734,106020
3.0506,494
2.8512,242
3.0333,390
3.9894,5301
3.7892,332
2.0000,36
2.8147,232
3.6899,29537
2.4539,141
3.6099,3238
3.5862,1409
2.3000,110
3.2924,35095
2.8664,1587
2.9152,283
3.5514,2158
4.0575,87
3.1050,7070
2.4927,205
3.3968,189
2.4006,2494
3.4768,711
2.9519,270
3.2503,8797
4.0366,1340
3.5000,158
4.3029,4051
3.5618,30580
3.9692,1526
3.4722,7401
3.5542,2028
2.9524,189
3.3796,30958
3.1112,1826
3.2976,205
3.8624,27127
3.4010,38659
2.0185,1297
3.2879,264
3.1094,4196
3.4146,246
3.2081,1437
2.5314,175
3.1881,202
3.6493,288
3.3462,41028
2.8698,192
2.5795,88
3.9683,2774
3.2909,464
3.7599,1799
2.0566,159
4.1095,639
3.4272,103
3.5126,2214
3.0609,509
3.0074,2564
2.3627,1610
4.0371,1645
3.0110,273
3.7349,83
3.3821,15119
3.7198,1724
3.1959,15835
2.4664,223
3.0058,171
2.3704,81
3.5105,239
2.3284,134
3.5292,582
4.4737,6633
3.4282,355
3.0727,5210
3.1170,171
2.8972,282
3.7554,156183
3.6211,95
2.9732,447
2.3667,90
3.0584,137
1.7660,94
3.0403,2033
3.3664,797
2.8364,428
3.4055,3719
2.9458,2659
3.0368,136
3.3768,422
3.4245,212
3.0867,196
3.5973,370
3.4823,452
3.9352,1019
3.7477,2509
2.9934,301
2.7968,994
3.5882,238
4.0447,6819
3.5000,204
3.3284,1011
3.5938,64
2.9574,188
3.9778,405
3.2791,2053
3.6473,791
2.4286,84
3.6290,1992
2.1781,73
3.6893,5619
1.8105,95
3.5578,389
4.0070,1006
1.8519,135
3.6899,416
2.9429,105
3.6938,101118
3.0425,541
3.2257,4241
3.1485,101
3.8763,566
3.7246,276
3.6503,2551
3.7369,23884
3.4477,172
3.2545,224
2.7889,1639
3.3362,1032
4.0039,1276
3.4531,3180
2.8394,193
2.2034,118
3.5549,33175
3.5028,1404
3.1687,10258
3.1501,453
2.6433,9353
3.1351,6381
2.5846,130
3.4788,614
3.7630,9519
2.7157,714
2.4647,269
2.6145,428
3.3295,258
3.0437,595
2.1442,104
3.2136,1779
3.1534,176
2.4706,238
3.9239,33731
3.5463,3445
3.7314,5939
4.0338,2516
2.9076,119
2.8861,237
2.7481,2656
3.5075,199
2.3588,131
3.2712,2179
3.6075,1233
3.0509,8440
3.4128,235
3.0235,2806
3.6762,26500
3.9657,962
3.8398,5736
3.3284,204
3.6148,5792
3.7914,537
3.0000,116
3.2886,350
3.7720,2246
3.6612,245
2.5288,382
4.0818,2311
2.5114,88
3.3300,6857
3.5431,418
3.5614,3735
3.7150,1323
2.6467,150
2.3226,124
2.6721,122
2.6560,125
2.8342,392
2.9483,116
2.9884,1384
1.6221,217
3.9440,70799
3.3869,23270
3.7289,1280
3.1968,310
3.5502,249
3.4498,418
3.3850,722
3.5603,1103
3.4145,2270
3.7200,325
3.5685,197
2.6098,164
3.4668,6294
3.2155,1397
3.9144,2126
2.9597,124
3.9758,1031
3.5662,544
3.0971,2657
2.7823,882
3.6767,5979
3.6230,305
1.8804,92
3.2487,5174
2.9687,1882
3.3524,20703
2.5000,104
3.2570,214
2.7717,92
3.0000,62
3.9605,2556
3.7049,122
3.8577,106291
2.9129,941
3.0395,253
3.2134,478
3.7752,3363
2.3712,229
3.3061,2457
1.8088,68
3.8824,714
3.3767,14888
2.9466,2849
3.3216,824
2.7287,129
3.3426,78719
3.5932,5246
4.0133,1575
3.0336,119
3.6358,4190
3.8135,1501
3.3156,3752
3.1103,136
3.5909,1078
3.7147,1409
3.1382,557
2.8458,1842
3.6181,838
2.7154,130
2.6555,119
3.5932,59
4.2375,160
3.2991,1060
3.5551,263
3.6629,3922
3.4410,449
2.4930,142
3.0915,12453
3.4640,472
3.4242,33
2.5685,146
3.6263,198
3.3128,390
2.7875,160
3.2105,95
3.0598,117
2.4410,1204
2.6065,338
3.4887,354
2.9788,377
1.6978,493
3.9767,815
3.6533,6432
3.9778,8519
3.7076,4316
3.0211,3087
3.7221,1281
3.4388,433
4.1462,41850
3.1936,6409
3.1478,433
3.4326,4963
2.6186,97
2.2285,267
2.7466,1184
4.1253,122158
3.3746,3775
3.4077,130
3.2865,377
2.9966,2946
2.5000,296
3.2156,617
2.8155,466
3.8401,794
3.1871,973
3.8632,285
3.8913,2218
3.4258,14966
3.7937,2259
2.0000,153
3.3980,397
3.8135,130782
3.3710,310
4.0162,5741
3.3099,413
3.4011,25232
3.2520,51392
3.3569,510
3.8776,5017
2.3451,113
3.0920,87
3.5657,578
2.1608,429
2.8052,154
3.5049,6989
2.8560,58624
3.4826,4954
2.0679,162
2.6549,339
3.0085,352
3.5933,1163
2.5824,455
3.0161,6015
3.3340,2551
3.9584,2862
3.3314,4095
2.7770,834
4.0064,3427
3.2761,48149
3.6365,1051
3.0539,9837
3.0838,14661
2.2473,93
3.2677,1132
3.8309,763
3.2606,1155
4.3561,4299
3.6711,967
2.9400,1384
2.1610,118
3.3608,2486
2.3918,171
3.9618,42872
3.3376,57766
3.7086,2124
2.8893,289
3.1269,1158
2.9091,99
2.7702,161
3.5640,2743
3.5141,58536
3.5556,99
3.3455,110
2.7952,166
3.2128,3769
3.4860,430
2.8182,22
2.8135,2370
2.9662,503
3.1927,218
3.4495,1090
3.0870,161
3.3737,586
3.1324,219
3.7707,2329
3.7226,1215
3.9951,9451
3.2375,160
3.8075,187
2.9851,67
3.6404,951
2.4895,239
4.1383,41128
2.8446,148
2.8873,142
3.3752,1114
2.8222,270
2.0222,90
3.7512,1250
3.0085,118
2.4790,119
3.7263,19377
2.9197,137
2.8293,287
3.5481,25465
3.3140,20722
2.8823,586
2.6210,124
3.1375,80
2.8889,126
3.2106,114327
3.0053,374
3.1416,996
3.9894,470
3.7316,313
2.8430,172
3.5814,12667
3.6327,10690
2.5184,16907
3.0121,3130
3.0889,135
2.5192,104
3.6186,1442
2.9235,732
2.7670,206
2.4247,146
3.3242,22625
2.0769,91
2.4385,130
3.5778,270
3.1443,97
3.0036,1380
3.3668,3400
3.8387,124
3.8054,560
3.3510,547
1.9319,411
2.4996,1185
3.2747,2071
3.1388,4605
3.3323,668
2.7734,203
3.3383,4777
3.4796,25247
3.3521,1832
3.9134,1512
2.9196,9772
2.5230,174
3.8113,3301
3.6818,264
3.1686,854
3.8034,3724
3.3115,244
2.0839,155
4.3892,7114
3.6255,10488
3.6147,1290
2.9343,578
2.9227,233
3.0354,113
2.1954,87
2.8649,259
3.0845,71
3.9014,1836
2.9921,3923
2.7881,118
3.0897,16872
3.5773,440
2.9673,397
3.4985,1017
3.8503,35416
3.7692,13
2.9057,371
3.5497,151
2.8670,233
3.5512,410
3.4414,222
3.3254,1140
3.5720,257
3.6719,643
3.6599,3390
3.3281,7538
2.5902,471
2.9339,121
4.0202,743
3.0420,7031
2.0057,176
2.9035,228
3.9965,1409
3.5553,12650
3.2132,577
3.0261,383
2.9646,424
2.3869,168
3.7465,35846
4.0127,1654
3.3542,15411
2.9915,117
3.1516,35349
2.9103,301
2.6013,153
2.8616,289
2.3500,60
2.9333,330
2.7071,99
3.2500,1008
2.8567,20144
2.9099,111
2.7626,6722
3.0678,177
3.4998,2503
3.3151,476
4.0566,49636
3.7332,1237
3.6368,14107
3.6151,291
3.1013,158
3.1047,9022
3.0806,124
3.2333,120
3.0053,189
2.5780,109
3.9900,2804
3.0290,138
3.2468,154
2.4127,63
3.1106,452
3.8325,28370
3.0000,120
3.8461,1111
4.1086,4006
3.2715,4014
3.3982,10253
4.0581,516
3.4634,1709
3.3507,20999
2.6649,191
2.4540,348
2.7128,94
3.5323,22226
2.2110,109
3.3592,10552
4.3616,10782
3.3783,3016
3.0128,156
2.2941,68
3.6368,10772
3.2092,153
3.2757,54974
4.0904,23103
3.6766,201
3.0185,3404
3.0451,1730
2.9298,5625
2.6604,212
3.3455,5053
2.7767,300
3.0759,79
2.8529,102
3.3281,128
2.9277,2173
2.7183,71
3.1840,451
3.7121,1379
2.0883,351
2.0819,281
2.8594,192
3.5010,2493
2.6944,72
3.5730,5818
1.9659,88
3.3992,33227
3.7880,184
3.3734,158
3.8421,266
2.6969,1158
2.4796,98
4.0027,14078
2.8724,1058
3.1278,38289
3.5793,145
3.3373,584
2.0710,155
3.4716,1249
4.0810,10203
3.4148,229
2.9935,154
2.4049,205
2.8855,2532
4.1840,2533
3.5556,198
3.1806,2160
2.4829,381
2.0986,355
3.3529,119
3.4194,1972
2.8096,41679
3.5483,28448
2.9181,171
3.2222,108
3.1699,306
2.8618,1773
3.1463,451
3.0969,320
2.9864,147
3.5062,322
2.8366,153
3.2571,840
3.2544,4292
3.1226,473
3.6114,175
3.5728,611
3.6480,1625
3.2643,2982
3.1572,12821
2.6768,164
3.7418,102754
3.5042,476
3.3345,2051
3.8542,240
2.9149,94
3.9445,32344
2.9149,141
3.0519,135
3.2664,259
3.5675,363
2.3039,102
3.4625,253
3.7393,491
2.5367,1742
3.4694,245
2.8264,1296
2.3250,80
3.7322,915
3.6203,187
3.3343,3829
3.2262,787
3.3742,97491
3.4326,178
2.4453,128
2.7890,109
2.9758,124
3.5690,35088
4.3039,8211
4.1407,2857
3.2331,356
3.0485,1114
2.6613,124
3.8991,317
3.3533,150
2.9978,3220
2.2013,159
3.4796,98
3.9876,1289
3.3716,557
3.7881,793
3.8847,1006
3.0115,262
3.5617,162
2.8932,103
2.7717,8654
3.4752,151847
2.3432,169
3.1169,402
2.9163,442
3.1289,892
2.7953,508
2.7550,200
3.0521,96
3.8748,13893
2.6337,4073
3.8893,542
2.1304,276
3.5022,448
3.1604,106
3.2585,11503
2.1154,78
3.5059,253
2.8974,312
3.6647,1518
3.4971,849
3.5778,9732
3.0448,223
4.5389,681
3.1685,184
2.8222,16474
3.8058,448
3.4000,900
3.0257,350
3.7147,382
3.8215,22316
3.7987,1073
3.0410,195
2.8163,196
3.0585,803
2.2697,152
3.0357,588
2.2336,107
3.2643,15941
2.4892,139
3.0944,9644
2.7500,84
2.3247,77
2.4638,138
2.7500,160
3.9368,1914
3.4384,7278
3.6013,8721
3.9728,1252
3.1643,140
3.5159,345
3.7471,87
3.2625,3032
3.9433,1128
2.8657,134
4.0920,22979
3.6738,141
3.8599,778
3.7562,242
3.5257,103652
3.5059,35335
3.2255,35183
3.8253,292
3.7093,1259
3.4097,5192
3.7837,282
3.4806,851
2.9429,140
3.1766,5480
3.3732,1120
3.1689,367
3.5391,1625
3.5137,255
1.8923,195
3.7357,41595
2.9643,140
3.6681,25111
3.0801,1573
2.9814,2042
3.3205,234
3.9884,14904
3.1898,5053
2.5244,82
3.2852,256
3.0295,237
3.4000,610
3.7978,183
3.3679,318
3.3897,680
3.4892,16635
3.9741,113084
2.9250,240
3.6803,26501
3.3185,135
3.8090,199
2.9329,1624
3.4267,232
4.3793,11522
3.2480,637
3.6247,2422
3.0425,494
2.8176,2012
3.4760,3687
2.4615,78
3.5378,1309
3.6617,133
2.4798,173
2.6642,134
4.5426,17292
3.3308,17661
3.5601,4926
2.5889,2430
3.7042,551
1.7676,241
3.2672,247
3.1029,243
3.5665,1647
3.5128,75824
2.8523,623
3.0177,113
3.0345,145
3.3409,396
3.6155,762
3.3710,6350
2.6829,205
3.1431,1887
3.0297,17335
3.2295,244
2.9466,262
3.0285,246
3.1130,115
2.3742,155
2.8373,498
3.5538,437
3.1291,426
2.4196,2095
2.7335,319
3.2081,173
3.0171,117
3.2288,153
3.4541,3563
3.5832,475
3.7325,26631
3.6788,632
3.5060,2733
3.3677,4643
3.4055,6003
2.6105,95
3.5467,525
1.8190,210
3.7818,958
2.6576,850
2.9071,140
3.2580,376
3.6026,7851
3.4681,94
3.8131,14995
3.4812,426
2.2304,217
3.4063,63666
2.6579,190
3.9748,13881
2.6231,260
3.9541,479
1.7461,319
2.7925,371
3.6458,48
3.1252,7794
2.9661,118
3.1099,1428
3.2340,141
4.0864,2303
3.1905,147
3.6574,397
3.8186,52939
2.3539,2266
1.6622,971
2.3656,93
3.0000,109
3.3928,2831
2.9392,1381
2.7857,322
2.9719,498
3.7880,217
2.9782,2937
3.0555,541
3.5843,96602
2.8147,1004
2.7024,84
2.7820,367
2.7767,2038
3.2545,224
3.6652,15950
3.5402,87
3.7755,196
3.6595,13896
3.1186,29721
3.6247,373
2.3288,73
2.7432,1429
2.3529,170
2.5859,1036
3.3421,1643
4.0049,813
2.6878,2079
2.1772,158
2.1446,242
3.7459,736
2.8202,545
4.1382,3691
3.1967,422
3.6441,1593
2.6567,134
2.4256,874
3.2441,127
3.3529,85
3.0833,84
3.9871,1161
1.5814,129
3.1416,558
3.2734,1357
3.2200,100
3.4276,856
2.9406,101
3.3184,223
2.8826,6492
3.1794,2135
3.9648,1478
3.5102,40950
3.4407,2301
3.8743,167
3.7639,65185
3.0882,17104
2.9624,186
3.9334,1788
2.8979,1254
3.8547,3999
4.0428,818
1.7404,208
3.8839,896
2.6812,3162
3.1223,2249
3.2430,28640
3.4048,289
3.7238,53163
3.4245,245
3.4775,356
2.6163,344
3.3734,18905
3.1899,1469
3.6271,10355
2.4128,172
3.3503,177
2.6637,113
2.8476,105
3.4953,16177
1.5664,113
3.9132,311
3.5503,4970
3.0737,6475
3.1393,12877
2.8089,157
2.8421,11333
4.3650,5902
2.4174,115
2.9231,52
3.1661,283
2.8919,296
3.2556,540
3.2472,178
2.2653,98
2.6400,150
3.3957,422
3.7576,1811
3.3741,139
2.6418,134
2.5612,784
3.3730,1126
3.5523,172
2.4608,293
2.7683,82
2.4458,83
3.1264,9747
3.1833,480
2.0952,189
3.8631,4303
1.9504,282
3.1641,262
4.1254,3286
3.7742,310
3.4538,1146
2.6930,733
3.7606,27398
2.7413,201
2.7788,104
3.8619,543
3.7629,485
4.3916,14427
3.9380,89348
3.8548,1240
3.3669,357
2.9829,6419
4.2488,6045
3.6192,6202
3.5447,2403
3.0214,281
2.2101,238
3.8107,750
2.9725,255
3.5581,1507
3.3046,2305
3.6985,388
3.5307,407
3.3951,3627
4.1451,23374
3.4579,107
2.3923,130
3.5550,764
2.7348,181
3.7564,628
3.9202,213
3.3273,110
3.3613,232944
3.5952,78584
3.9551,891
3.2866,35643
1.9775,178
3.4824,170
3.1542,201
2.6471,102
3.5088,1759
4.2898,8624
3.6221,46673
3.0709,2808
2.8784,74
3.6299,2902
3.0844,154
2.2828,99
3.4529,12227
3.6809,514
3.1633,147
3.1881,1627
2.8875,160
3.2927,4089
2.6263,99
2.7313,268
3.8738,2552
2.8921,4765
4.1416,1285
2.8250,1583
3.5808,89080
2.2045,88
2.6960,250
2.7769,130
4.2500,48
3.3067,525
3.3079,5206
2.9182,440
3.7419,279
3.0149,268
3.3074,2531
4.1292,1014
2.9440,232
3.0831,590
3.7934,915
3.9876,33906
3.2418,488
3.9085,1093
3.3742,44761
3.6970,198
2.0876,137
2.5137,2478
3.0905,7019
3.7769,5029
3.9001,1231
3.1707,123
3.2745,459
2.6456,158
2.2249,209
3.3614,1356
3.0603,116
2.5870,184
2.7759,174
3.0964,166
3.9040,552
2.9297,128
3.6914,175
3.6585,123
3.8800,375
3.7132,2298
3.4115,2182
1.9274,124
3.6266,2812
3.4715,123
2.7635,406
3.0306,12363
3.5612,20079
2.9688,128
3.6127,395
3.4526,1297
3.9083,1995
3.3601,536
3.8985,542
2.5785,121
3.1613,310
3.8596,1083
3.3739,122795
3.5742,3445
3.2152,971
3.6129,155
2.9325,1629
3.7493,5258
3.0000,1376
3.9329,164
3.1923,182
3.5268,205
2.7949,78
2.6853,232
3.3436,585
4.0595,23646
3.0501,9897
3.7817,1168
2.8509,1858
3.1667,204
3.4868,1292
2.8000,115
3.7303,17745
3.0625,96
2.8794,1692
2.9143,105
2.9681,2446
3.0640,516
2.8824,170
2.2773,238
2.8842,95
3.7295,32366
3.3321,274
4.2125,2273
3.4909,1094
2.9951,34079
3.4294,8383
2.2925,253
2.5814,129
2.9061,426
3.0707,283
2.1515,165
2.9241,158
3.0299,134
3.0835,467
2.9943,1757
4.0220,6462
3.4585,205
2.8738,1355
3.2080,26473
3.6602,256
2.9078,141
3.1660,235
2.6279,43
3.0551,127
2.9887,1332
3.2516,6359
2.8130,123
1.9640,111
2.8720,125
2.7991,901
3.3371,178
2.2976,252
3.2357,9881
3.6070,1089
3.3667,1519
3.1617,167
3.1976,415
3.0139,5165
3.4501,3524
3.2402,179
3.3431,137
3.9352,1034
3.5381,75801
3.6664,2410
2.5531,1215
3.9787,938
3.7489,1537
3.2624,33401
2.3148,108
3.6032,378
3.6918,1392
2.9461,2726
3.6941,85
3.3351,737
2.9628,188
3.5891,623
3.6047,43
3.1383,347
3.3197,6629
3.0280,500
3.6714,140
2.5686,102
3.0424,354
3.4262,7077
3.8875,80
2.4383,324
3.7165,155714
4.1680,1655
2.8583,120
2.6444,5109
3.0145,69
2.5341,176
3.6343,1906
3.4487,6307
3.2201,536
3.0472,106
3.7653,1342
3.7101,1135
3.8475,2715
3.0841,1023
3.8833,5021
3.1881,904
2.8731,197
3.9018,3522
2.5812,382
4.1170,57954
3.6060,11009
3.7827,796
3.8311,11716
4.3174,11142
3.5470,362
3.3899,2057
3.3690,21861
3.0320,469
3.1834,4794
3.2311,1597
2.9320,103
2.8395,349
3.6757,24508
3.1429,329
4.3383,7496
3.4354,2143
3.4291,592
3.2463,601
3.3723,548
2.8966,87
3.7136,213
2.9965,565
3.9169,43630
4.1273,5657
3.9055,127
3.6822,818
2.6113,692
3.2197,1443
3.4088,11535
3.2819,20077
3.2481,520
2.4529,223
2.3200,75
4.2676,14823
2.7852,149
2.3409,132
3.4211,114
3.2091,526
3.8068,1806
2.9653,144
3.4990,515
3.1092,293
3.5501,669
3.7973,1717
3.1509,9655
4.1379,42100
3.7385,18040
3.8065,3416
3.4089,2624
3.8539,787
2.9176,182
3.0106,189
2.4766,449
3.9031,846
3.2409,1013
3.7713,76698
3.8173,427
3.5364,151
2.9927,274
1.9275,69
3.0242,2559
4.0212,5523
3.2157,561
3.7033,1749
3.4417,120
2.9483,542
4.5437,92470
2.8111,3558
2.9000,70
2.9756,123
2.6809,141
3.5582,8796
3.3477,555
3.0796,32218
3.9911,1576
3.4930,10248
2.1282,78
2.9419,155
2.5720,250
3.6218,193
3.7772,184
2.8824,68
3.8421,2609
3.4125,160
3.5769,130
3.8583,36600
3.0741,1039
3.5917,436
2.4411,3432
3.9797,1770
2.6115,139
3.4454,16811
3.4322,597
3.7099,1186
3.4811,291
2.2458,236
3.5272,6309
2.1513,119
3.7830,79325
3.2727,66
3.6425,1838
2.8577,7219
2.6990,103
3.3600,75
1.9529,85
3.3542,16376
2.8819,2616
2.9114,711
3.2932,324
3.1993,12298
3.4719,89
3.6519,1494
3.1632,65317
3.0479,4278
3.7226,1341
2.9466,206
3.9252,1203
3.8567,6910
2.7282,103
2.3511,94
3.9748,3334
2.8121,346
3.4007,4335
3.5333,2284
3.0655,1206
2.3482,112
3.2037,3010
2.4875,281
2.9432,4754
2.9193,843
3.8442,10558
2.7351,2861
3.4065,278
3.0444,135
3.7638,10043
3.1258,12918
3.8261,5889
3.6867,1047
2.9840,313
3.6990,2133
3.7063,23342
3.6491,2106
3.4265,5353
2.8939,2046
2.1832,191
3.4507,568
3.3254,627
2.9002,6150
3.1534,176
3.4590,14620
3.5102,392
2.8875,11322
2.3950,119
3.3889,144
3.1723,1468
3.8540,4419
3.3884,5105
3.0448,134
2.3241,108
2.7688,160
2.9959,243
3.1667,138
2.6768,99
2.5907,1378
3.9554,762
2.8927,205
3.0237,169
3.7512,1732
3.6512,172
3.4899,247
2.9263,3690
3.3846,130
3.5960,198
3.0544,147
3.0548,146
3.3828,128
2.9790,19749
3.8405,1091
3.1037,405
3.1371,65630
4.1970,6626
3.0000,114
2.8069,202
3.8231,3262
4.2134,4012
2.4206,107
3.7644,1511
3.0886,316
3.5766,19421
3.5178,1292
3.2268,388
3.5068,2127
3.2601,17922
2.9575,306
3.1754,11515
3.2436,234
3.2188,640
2.5543,184
4.2894,1624
2.9738,229
3.0298,1577
3.5081,496
3.6260,778
3.2552,239
3.5990,202
2.7857,196
3.2658,301
2.7330,176
3.9184,1544
2.5981,540
2.8913,92
3.6009,28679
2.7545,167
2.8757,185
3.2485,23257
3.8330,3689
4.2842,90408
3.2824,131
2.7325,1413
3.0940,2128
4.0929,872
3.0141,496
4.3766,12409
3.7879,165
3.1183,93
2.5823,158
3.8232,1256
2.3625,160
2.6427,2130
3.0204,98
2.9848,525
3.6209,765
3.0964,394
2.8901,91
2.9024,123
2.8803,6402
2.5487,113
2.4778,90
2.9136,162
2.6462,212
2.7956,137
2.8258,132
2.7209,258
2.9817,219
4.4442,38571
3.9296,2629
3.8368,61093
2.4726,146
3.9226,736
3.6229,2689
2.4424,703
3.6084,1029
3.2925,465
2.8442,154
3.0000,155
2.6115,780
3.6012,499
3.1606,330
3.1218,197
3.7697,54444
2.2673,101
2.9882,507
3.6785,28610
3.1015,601
3.4250,280
2.7538,329
3.8478,2109
3.3915,797
3.2198,182
3.0051,198
3.1368,307
3.9353,56451
4.0244,56102
3.0659,167
2.3444,180
2.7391,69
2.0853,129
3.5560,52848
3.1031,97
2.7391,69
3.2121,99
2.3932,117
3.7162,761
3.2474,2332
2.9212,482
3.8342,766
2.7239,1101
2.0323,217
2.7478,226
4.1166,3955
2.5846,1507
3.5506,80836
4.0546,2474
3.6660,11835
3.8459,305
2.7881,118
3.7166,4612
3.9731,1153
2.9937,74466
2.8601,779
3.8917,545
3.5511,176
3.6756,262
3.7048,630
3.4649,613
4.0123,1549
3.8923,325
3.0733,2852
2.6404,178
2.7738,221
3.5682,572
2.8954,746
3.6973,631
3.0500,120
3.9017,346
3.4944,1066
2.6701,288
3.2661,327
3.8671,173
2.5580,181
3.1953,31432
4.3182,18459
2.7891,749
1.9378,386
4.0566,4398
3.3900,359
3.4645,2252
3.9350,16917
3.0145,620
3.8976,14225
2.6616,263
3.5934,8195
3.8179,324
3.5250,120
1.8980,98
3.4739,211
2.1354,96
2.8693,1301
3.9593,15872
3.1193,109
3.5766,9648
3.2797,547
2.3662,3039
3.1188,160
2.8038,785
3.2697,8950
3.8514,127318
3.7492,2604
3.7712,542
3.4819,166
2.8462,156
2.9790,524
3.5242,124
3.2481,3103
2.2803,503
3.6779,1099
2.2869,122
2.1395,86
2.6837,98
3.6294,16131
3.5532,1448
3.2637,2503
2.8592,1030
3.1275,102
3.7700,200
3.6702,6085
3.3444,18440
3.5532,573
3.7632,6148
3.0329,152
4.2529,8828
3.8817,338
4.0529,2418
2.8844,294
2.7134,3077
3.2023,1122
3.8933,656
2.6178,1138
2.9994,4654
3.4453,19246
3.4952,1874
3.0710,20011
3.9748,1033
3.5363,5294
3.1619,840
3.6842,133
2.5970,335
2.9672,2594
3.4858,247
3.0855,117
3.2396,8634
3.2730,1033
3.5459,7604
2.5619,6176
3.1855,248
2.6532,248
3.0921,228
3.0909,154
2.9671,152
2.2426,169
3.1833,180
3.8856,2378
3.2658,222
3.6732,3751
2.8621,116
3.4541,218
3.8644,21701
3.3043,69
